Date,Open,High,Low,Close,Adj Close,Volume
1992-01-14,18.000000,18.000000,16.500000,17.250000,16.136396,268050
1992-01-15,17.000000,19.000000,17.000000,19.000000,17.773422,192150
1992-01-16,19.000000,19.000000,17.000000,18.000000,16.837976,84600
1992-01-17,18.000000,18.000000,17.250000,17.250000,16.136396,14500
1992-01-20,17.250000,18.000000,17.250000,17.250000,16.136396,30650
1992-01-21,17.500000,17.750000,16.500000,16.500000,15.434813,48100
1992-01-22,17.000000,17.500000,16.500000,17.250000,16.136396,36300
1992-01-23,17.250000,17.250000,16.500000,17.000000,15.902537,34950
1992-01-24,16.750000,17.250000,16.750000,17.250000,16.136396,31950
1992-01-27,16.750000,17.250000,16.500000,17.000000,15.902537,66550
1992-01-28,16.750000,17.250000,16.750000,17.000000,15.902537,24850
1992-01-29,16.750000,17.250000,16.750000,17.000000,15.902537,43300
1992-01-30,16.750000,17.250000,16.750000,17.250000,16.136396,65850
1992-01-31,17.250000,17.750000,16.750000,17.500000,16.370255,28550
1992-02-03,16.750000,17.750000,16.750000,17.750000,16.604118,43600
1992-02-04,17.750000,18.000000,16.500000,18.000000,16.837976,34000
1992-02-05,18.000000,18.500000,17.000000,18.250000,17.071838,39500
1992-02-06,18.500000,20.500000,18.000000,19.500000,18.241144,98050
1992-02-07,20.500000,21.500000,19.750000,20.500000,19.176588,59700
1992-02-10,20.500000,22.250000,20.250000,22.250000,20.813614,88200
1992-02-11,22.000000,25.000000,21.250000,23.500000,21.982918,414650
1992-02-12,24.500000,25.000000,23.500000,23.500000,21.982918,90700
1992-02-13,24.500000,24.500000,23.000000,23.750000,22.216776,39150
1992-02-14,24.000000,24.000000,22.500000,24.000000,22.450642,16250
1992-02-18,24.000000,24.000000,22.500000,23.500000,21.982918,14750
1992-02-19,22.500000,23.500000,21.000000,22.000000,20.579752,26800
1992-02-20,22.000000,23.000000,21.000000,23.000000,21.515194,14900
1992-02-21,23.000000,23.000000,21.500000,23.000000,21.515194,33350
1992-02-24,23.000000,23.000000,22.000000,22.000000,20.579752,5450
